saleid|itemid|customerid|storeid|time|qty|pricerange
17334|9032|17898|30|73|25|2
15346|10411|3025|44|92|20|4
98827|11363|8658|59|73|21|1 
89668|9895|6834|15|73|36|1 
92441|8703|4340|6|73|37|1 
67582|8762|7079|29|73|28|4
17851|9521|2481|49|50|28|4
19337|9736|18415|1|73|4|1 
53391|8028|13740|84|73|2|1 
33508|7384|8397|71|33|45|1 
59313|8773|4340|39|73|22|3
77487|10591|26|61|73|23|1 
10674|9158|19186|48|73|16|1 
73188|10326|16839|58|73|46|1 
21653|8707|5746|45|79|1|4
25875|11397|17880|56|31|16|1 
62615|9287|14689|80|73|10|4
42983|9887|2144|15|95|49|1 
75037|11572|1130|18|73|6|2
24444|12949|17176|87|34|28|1 
4310|6656|11673|83|12|46|2
68001|10338|17176|62|50|6|1 
18077|9303|11299|33|92|38|1 
57242|6262|2254|2|31|16|5
36667|8906|5696|87|49|35|4
68046|16094|19424|43|50|28|2
12976|9549|4973|2|73|37|2
34423|12892|16589|57|95|38|2
57215|9941|12754|25|44|37|1 
8419|8063|8397|85|31|42|1 
7272|12217|12452|12|6|25|1 
92593|8331|5758|100|73|25|2
86764|7210|8397|98|41|12|1 
84915|9850|16719|37|95|44|1 
49182|9327|8755|14|73|38|1 
12558|8631|16143|65|95|10|1 
34436|11573|5746|26|73|33|4
31631|10627|15212|85|22|22|1 
81603|9103|8397|89|73|27|2
20417|8360|8397|9|73|3|1 
26604|9610|9159|67|3|7|1 
21249|8278|17280|54|73|47|2
19848|9732|82|19|12|42|4
92347|7986|14558|100|73|10|2
28642|10672|8397|14|4|25|4
76151|9113|16169|76|73|49|1 
2827|13741|9859|75|73|27|2
96939|11924|19928|10|3|28|5
81563|7328|294|33|79|37|1 
11266|11599|8397|32|50|45|1 
11264|8151|8397|46|73|19|3
55516|12270|5746|5|73|8|4
74263|8718|11007|18|43|46|1 
29162|16863|8397|43|95|21|4
35062|9845|3305|46|70|19|4
61312|6480|8397|77|45|26|5
23014|13922|5746|99|93|11|5
83106|13848|2687|74|73|22|1 
77930|12028|5534|60|73|41|4
18464|10510|8397|45|73|36|2
96480|10785|11626|26|73|29|1 
77345|10351|8397|79|85|32|4
56027|9976|8397|88|73|15|2
23415|11220|17648|3|73|34|2
82054|11981|11225|55|79|20|1 
60120|12392|5746|87|73|12|2
33007|10733|8397|42|70|45|1 
31694|9336|17215|32|73|13|1 
59291|5298|5746|78|95|17|1 
76548|8477|8765|87|83|48|1 
45236|9258|6955|85|22|28|1 
93625|9974|2481|1|26|24|5
80065|8802|18812|23|73|37|1 
39798|8525|8397|13|73|49|5
18119|8750|17627|6|19|48|1 
54350|6411|17880|23|67|13|2
12174|10855|395|69|73|13|2
42052|10629|5746|50|1|11|1 
70526|9938|18858|13|73|17|1 
62792|10714|19523|44|73|48|1 
90332|10207|10102|26|34|48|1 
68805|6665|8397|27|31|44|5
94287|7644|4973|96|73|9|1 
74044|13218|10268|76|64|44|1 
13731|13790|8645|59|62|4|5
11389|7997|16036|57|73|30|2
57910|10656|8397|75|85|49|1 
23064|10351|11131|39|62|20|5
25049|9925|16719|20|73|35|2
3669|17364|5696|16|73|37|4
61713|11196|2200|90|73|25|4
70102|8599|13877|76|95|22|1 
78341|10640|1552|31|73|47|3
18290|13629|13908|57|73|37|3
93190|9613|11225|69|26|19|2
647|11817|12485|85|73|16|5
85020|3566|16946|40|73|16|5
4237|12176|6350|54|26|41|1 
18648|10243|104|47|48|12|4
6396|7947|488|9|73|17|1 
21375|8673|8397|47|73|27|1 
89411|8693|4973|87|95|23|1 
47666|10526|17878|26|75|24|1 
62554|10041|9295|59|28|36|2
23089|11475|16868|12|73|14|1 
97880|13120|10428|90|78|4|2
37389|9651|1264|46|73|36|3
41238|8449|16839|17|73|28|1 
47149|10820|6187|11|73|19|1 
19455|9805|8397|36|29|20|1 
44449|9359|9451|49|73|29|2
38273|6588|15759|100|60|5|1 
74408|11192|1749|96|73|3|1 
20550|8785|7793|82|16|39|1 
13816|6914|3438|23|73|10|1 
97307|9501|8397|39|73|37|1 
84355|14393|8397|75|97|22|1 
9131|11692|8397|76|34|2|1 
379|11894|10237|84|73|18|1 
37654|6833|14837|49|24|42|1 
9708|10376|5746|19|18|44|1 
43405|16872|16589|8|69|33|1 
29080|8033|16896|93|95|24|2
2389|9343|5427|83|73|37|1 
27346|7312|16062|46|31|16|1 
41155|8484|18244|20|20|13|2
70289|7725|14483|100|73|46|1 
65611|11769|9589|83|55|40|2
40214|9533|8397|86|73|42|1 
93725|10766|16159|74|73|8|4
19711|8638|7078|50|95|31|1 
34515|9683|8397|91|97|33|1 
89458|7100|14910|23|73|28|2
26429|8989|8397|81|73|21|1 
90711|11979|18116|75|88|49|3
95040|12608|8397|91|73|14|1 
32504|13915|8397|37|73|46|2
9085|10381|14087|55|73|42|1 
95597|8024|15901|85|92|35|1 
61205|8775|15434|69|48|43|1 
47982|8502|17880|32|73|22|1 
9977|10374|11419|52|73|40|2
68904|13240|5926|31|63|46|1 
49414|15093|1105|27|73|27|2
34457|9674|12045|97|17|9|1 
11684|7826|8397|6|96|15|2
16700|10714|8397|69|73|27|1 
49729|9160|8397|8|73|3|1 
55415|18367|3426|92|92|27|1 
860|10109|5189|8|78|18|1 
72782|11039|8397|17|63|20|5
58838|18389|8397|19|73|41|5
81699|13287|8397|81|73|11|1 
9379|10858|7223|63|97|1|1 
73096|6297|1264|9|73|24|1 
42428|8845|14837|16|73|17|3
20574|9418|3899|15|43|10|1 
75376|9249|13143|76|73|7|1 
64750|15307|6765|10|73|50|2
57584|11239|14837|6|73|3|1 
90199|11516|4973|94|41|47|1 
61167|18690|16719|18|22|39|1 
63336|8552|640|49|73|29|1 
67593|8562|8946|67|38|26|1 
88327|9248|16046|12|90|17|1 
49645|8418|19916|39|47|28|1 
97022|7425|7078|27|50|37|3
39458|8786|5746|81|85|1|5
73028|3717|8397|29|73|28|3
93586|8062|17989|55|72|25|2
92000|10318|15262|70|22|37|4
44252|7349|8397|42|73|28|2
59866|14246|4421|91|73|27|1 
58106|10189|5746|59|73|43|1 
79105|11395|7584|78|95|4|3
53931|10580|3783|76|97|11|1 
50223|10709|17880|44|42|50|2
60414|8584|8397|48|73|41|1 
60850|8267|6381|49|73|25|1 
23736|13718|12935|79|73|4|3
67957|9389|5234|27|73|45|5
96203|11084|8397|79|97|18|4
15587|10826|8397|4|95|38|1 
77860|9191|12028|78|16|20|2
80117|9459|14616|91|73|1|3
61428|12201|17880|41|73|34|2
57674|3230|7475|96|92|41|2
97605|9180|5936|52|73|43|2
32666|11681|5696|48|32|13|1 
91139|7639|13161|33|73|18|1 
2225|6526|3743|23|43|23|1 
36760|13936|17513|70|73|35|1 
73754|8527|7530|13|43|25|1 
21092|9055|8397|78|73|42|1 
11440|6990|16719|1|31|28|2
9053|10181|16589|77|16|16|5
10101|8566|8397|55|73|21|1 
10091|11715|8802|42|73|24|1 
29054|9927|12586|67|92|30|2
4384|8415|12272|38|81|29|4
76671|8219|1633|68|27|33|1 
22158|13457|1634|74|73|35|1 
36245|10248|5912|93|53|26|1 
29973|11744|8397|42|29|48|1 
68250|9113|17162|41|73|3|1 
38404|10093|13125|95|73|48|1 
88236|11211|17003|46|37|41|2
46135|10008|5746|98|63|3|2
14182|8276|16931|24|73|21|2
5666|11892|12465|20|100|7|5
49556|9113|8301|80|56|16|1 
74398|9805|4998|15|92|10|3
87782|8906|474|54|2|5|4
4866|11760|8397|24|73|45|1 
34064|10244|14960|15|73|13|1 
35474|6133|9460|25|73|32|1 
39839|8032|8802|46|73|42|1 
93073|10582|5746|28|79|24|1 
68187|297|14752|37|73|49|1 
44688|6491|18960|44|85|8|1 
81696|9805|8397|31|16|44|1 
71509|9140|16873|40|73|3|1 
31828|11530|7965|99|73|41|1 
42268|11506|8397|42|17|47|1 
94286|8786|15294|94|24|26|1 
99493|9902|793|37|73|7|1 
53930|10595|15953|90|15|7|1 
41778|8461|8397|60|73|11|1 
11253|11545|8397|27|92|40|1 
77314|6399|15173|35|92|7|1 
80879|6856|14728|16|73|31|1 
88703|1282|6957|87|79|10|1 
77951|11362|3468|22|73|29|2
78769|9120|8397|91|73|15|2
85995|11723|12452|86|73|43|3
34794|11035|9991|86|73|41|1 
67838|13096|18632|33|73|12|1 
98590|12767|8999|71|11|39|1 
90794|9077|8397|93|41|3|2
66476|7049|8397|3|5|29|2
50031|7545|15142|42|1|22|2
70092|11163|8397|87|73|20|1 
54755|9497|8539|84|73|41|1 
484|10360|12796|17|73|3|3
69766|9880|13047|81|73|5|4
84405|8658|16794|87|73|38|1 
93|10214|8148|54|63|28|3
61982|8554|14783|70|73|17|2
13818|11389|8397|55|73|36|1 
48171|9998|3867|22|16|8|2
87203|8802|4973|88|73|4|1 
76427|8463|8485|36|73|13|2
95960|8500|1273|58|92|7|1 
71376|8642|8397|12|73|43|1 
72114|19373|8397|29|73|6|3
92475|2465|5215|92|39|38|1 
57654|5161|8397|53|92|13|1 
25645|11217|8397|79|73|22|2
55869|11774|8397|89|97|46|1 
77281|9631|19045|62|73|12|2
52126|6505|7768|68|61|13|1 
29005|9521|7535|60|73|16|1 
65592|8784|80|69|73|22|5
19250|9536|17073|64|73|21|2
10435|10865|8397|71|32|19|2
12381|6522|19305|16|48|23|1 
35316|6141|6248|67|73|28|1 
95454|8068|8397|48|73|35|1 
34746|9175|5019|20|28|8|2
98576|10583|16520|76|84|34|4
59150|11237|2693|9|69|29|1 
94871|11164|8397|87|73|42|1 
20758|18204|3787|95|50|34|4
7354|13191|12452|51|73|8|1 
16377|1927|4479|43|34|39|3
51546|11854|10584|72|41|39|1 
22620|11808|8397|77|50|34|1 
60354|11904|17176|10|1|40|4
36973|9897|5477|5|29|12|1 
99244|9495|5302|80|75|27|2
31628|10384|17250|20|85|44|3
93090|11725|16614|22|73|10|1 
252|13210|14837|69|78|42|5
70388|7574|9991|78|73|47|1 
76061|11162|6345|72|73|44|5
99113|10518|14554|7|73|1|1 
60222|18971|18026|60|73|30|2
71888|9684|10098|82|87|28|1 
6678|17821|12011|5|73|7|1 
10640|10581|8397|16|50|42|2
25009|8077|8103|29|73|2|1 
21991|8804|4450|43|73|16|1 
34543|6477|1763|100|73|13|1 
86706|11195|2844|15|96|30|1 
8002|10561|5696|82|92|39|1 
79742|10265|12370|8|16|50|1 
24265|9628|5746|33|73|16|1 
63191|11720|19916|95|43|28|1 
39435|9890|6795|17|73|31|4
23009|7517|12540|7|92|39|1 
22216|12600|8397|68|50|39|1 
13462|11404|2941|38|73|37|5
44891|8784|11600|30|80|23|4
46349|10690|2674|76|22|32|1 
5020|10321|6895|7|73|43|1 
81928|13164|16868|55|64|17|2
4389|6955|8397|34|64|5|5
49181|9229|15113|33|73|49|1 
44837|8087|6424|14|91|17|2
75506|7841|5746|22|41|45|4
15549|13892|17880|25|89|1|1 
55993|4459|13975|52|73|31|5
62180|10498|12755|23|73|37|3
41171|11044|8397|52|29|21|1 
75686|11776|10602|67|73|28|1 
19774|9175|17645|78|73|18|1 
49498|9666|19831|88|79|39|1 
19408|6498|7489|91|97|15|3
34923|11706|12369|8|31|16|4
96721|8781|18084|20|73|50|2
16939|6658|14368|11|95|9|1 
30361|6608|8397|24|10|42|1 
47686|6653|1376|37|42|44|5
64761|11004|16383|61|73|50|2
12160|11447|16839|60|85|41|4
9545|7900|3966|70|92|14|1 
57731|10407|1328|35|73|13|1 
54917|6686|11797|58|73|23|1 
41873|11249|18312|65|90|38|1 
66638|8182|10813|62|29|18|1 
3783|10269|1347|43|95|28|1 
24419|10028|6885|76|14|32|3
64599|9724|5223|61|95|34|1 
83847|10226|18476|99|4|23|4
8615|9374|8397|52|95|6|1 
2203|13100|531|25|73|16|3
56375|10160|2612|94|63|28|4
54830|10562|6381|64|8|32|1 
63594|7510|8397|34|34|25|1 
50052|11461|8397|77|28|38|1 
44023|10237|5746|15|21|6|1 
38600|8501|16719|5|79|21|1 
49389|7564|17880|7|92|45|2
57795|8904|15818|47|41|41|2
94634|12423|14663|95|45|1|4
81630|10498|5746|34|22|49|2
68906|9589|8397|31|93|48|1 
49397|13891|13079|78|92|46|1 
55370|9375|8397|24|73|49|4
87379|12483|17809|66|92|16|1 
62392|9441|5246|43|73|25|1 
31853|10839|10151|25|73|12|2
4864|6129|8397|38|16|9|2
6904|9917|17880|17|95|18|2
32320|9938|8397|9|73|38|1 
21085|18503|1328|4|73|4|1 
77563|10031|16325|17|38|50|4
39123|9861|4389|3|15|47|1 
10028|13754|9867|37|16|15|1 
15241|8696|15052|52|73|42|2
35408|11628|11812|67|73|16|1 
60366|13109|5357|96|79|36|1 
7877|11279|11990|71|73|33|1 
22236|11734|10228|23|95|34|4
15788|10543|11069|51|73|39|2
80609|10129|17209|91|73|12|4
17634|9685|4973|50|73|46|1 
26807|9071|5293|40|33|48|1 
2081|8535|16868|27|95|7|1 
76068|11246|12494|30|73|26|1 
51206|8980|8397|19|73|8|4
49746|8525|18661|19|7|45|2
65742|8167|12028|71|31|17|1 
79426|8564|16719|15|31|12|2
31033|11543|8397|36|95|50|2
98789|9770|5746|29|92|33|1 
53420|11090|5746|71|95|46|1 
74285|8702|14525|96|95|22|4
58155|11046|8397|89|16|50|1 
92529|10529|5695|73|64|4|1 
94539|6657|8397|56|73|29|1 
91431|9921|18792|41|73|24|2
76287|13296|8662|50|73|6|2
41631|10234|8397|42|100|15|1 
57015|9760|11611|62|73|22|4
21003|10619|1328|10|5|49|1 
1352|7547|17622|32|41|26|1 
92033|9065|15283|31|73|9|2
8740|9527|18445|45|73|13|5
1026|9075|18415|25|96|42|2
12984|11941|5746|62|73|39|1 
64083|11136|16996|77|73|6|1 
71573|12173|18403|63|73|28|1 
39450|8061|19977|7|48|47|1 
38190|13664|8397|46|92|20|1 
25213|11657|1034|90|73|23|1 
36070|6929|5746|51|73|49|1 
21160|10795|3428|69|79|26|1 
21903|12089|6865|43|73|31|1 
9342|8720|7384|90|73|24|1 
73110|9848|17989|25|1|5|1 
16947|8449|6644|44|73|23|1 
69258|9190|11451|83|73|19|2
85276|9349|7514|25|38|28|1 
37125|9203|11419|7|73|12|1 
8052|11693|10702|65|16|49|1 
30499|13681|9818|9|73|23|1 
7099|10069|7090|38|11|13|3
34613|11585|13161|14|61|30|2
10094|10140|2074|39|73|15|1 
88087|8134|1328|23|17|11|1 
15616|7763|6202|67|59|40|1 
9856|10579|7760|6|73|20|1 
78953|10533|1948|34|73|4|1 
45215|9254|16868|45|1|7|2
5625|9525|8397|5|95|36|2
33726|9498|4476|70|73|12|1 
7796|12068|16373|73|64|50|1 
39806|11172|16169|76|16|6|2
83932|9424|14525|60|73|36|1 
60270|8274|5746|29|47|14|3
31951|11202|8397|2|73|36|2
55368|6384|1408|49|73|18|1 
40210|13501|13219|37|73|13|2
72453|9704|3160|96|73|36|1 
34646|9204|17809|43|73|14|1 
64267|8709|6008|21|81|6|2
50881|11858|7475|52|73|48|1 
24704|13225|3438|48|73|17|2
50517|8935|7125|73|80|14|2
33867|7266|6249|92|37|24|1 
18195|10791|8879|51|73|24|1 
78038|7677|10870|86|32|44|1 
73968|12311|3184|77|73|4|1 
30123|8468|12870|91|29|45|1 
36899|9077|2602|48|73|7|1 
6112|10294|3717|8|73|50|2
12691|13256|12578|81|97|3|5
56439|11350|6865|12|73|15|1 
95968|6746|9991|44|73|7|1 
71898|8448|8397|3|73|20|2
6981|6279|13941|81|73|38|1 
63026|8597|8397|45|73|10|1 
55193|10420|3799|18|77|45|1 
30227|13077|12994|65|73|35|1 
26733|7736|12441|57|73|6|1 
73792|10886|6287|92|73|43|1 
85421|4363|8397|52|73|9|2
90341|9529|12104|57|73|10|3
80368|6564|5746|71|99|49|3
64780|7722|927|27|79|32|3
2415|9143|8397|40|73|5|1 
83842|13369|3593|19|95|49|1 
76650|11593|8397|27|73|27|1 
44769|11951|4288|74|44|1|1 
20626|10736|8397|9|95|5|2
24771|8575|4651|8|73|49|1 
20146|10204|15366|22|73|39|2
70372|11387|17880|23|73|40|1 
31007|10322|4743|23|44|17|5
73908|10003|8397|43|73|13|1 
22089|9651|15810|44|37|39|2
85997|13522|11225|89|73|5|1 
66910|13396|10226|76|73|13|1 
37594|8777|15366|17|97|45|1 
723|7137|984|89|39|14|1 
95640|9441|16897|95|73|17|3
98641|10981|10214|45|73|34|1 
41523|7172|13475|16|11|30|1 
85416|1778|11673|97|73|22|1 
46262|7674|5746|96|73|49|4
73046|7873|7878|27|97|9|1 
36647|12717|12406|45|73|36|1 
74834|13361|19305|16|73|11|1 
9433|8225|8397|38|73|1|2
62142|11468|15932|12|60|17|1 
25909|12872|8397|89|32|16|1 
88604|11981|15660|67|92|8|1 
71240|9216|16643|32|73|47|4
55149|11910|8190|68|73|10|1 
22415|8753|7403|28|61|7|1 
97965|11929|8397|84|61|36|2
60965|3046|5925|51|66|21|2
83328|6419|8342|32|73|20|1 
43651|8552|8397|23|56|37|1 
20748|6941|15928|64|95|19|1 
14166|9247|19678|98|34|25|5
17960|9650|13017|33|73|16|1 
35254|10790|8397|85|34|22|3
68794|11716|8400|10|22|16|2
95970|8921|5912|10|73|41|1 
88825|11239|18454|85|57|26|1 
21885|6984|18415|75|73|48|5
23503|6047|14643|51|61|35|3
63592|13771|14275|14|73|3|1 
72242|13514|14689|82|73|30|1 
63100|9551|6169|8|73|1|2
66227|11174|5746|66|73|32|1 
960|6096|17011|37|73|7|1 
14082|6933|1552|83|92|6|1 
49059|13266|16719|65|54|19|1 
88133|9959|8397|81|73|24|1 
62648|10040|4973|52|45|50|3
4873|13324|8397|18|70|38|1 
52055|10552|7013|63|92|8|1 
94498|11731|8397|58|73|19|1 
79541|8211|8397|94|63|12|1 
78894|11772|2435|39|73|9|5
95543|9037|17880|98|95|45|2
93102|6824|16761|71|95|19|1 
91689|6530|19536|9|73|33|1 
51882|9896|9318|49|63|26|4
26441|6490|8397|22|70|35|4
22935|7349|8397|4|92|7|1 
24192|9180|12866|4|73|49|1 
33769|13842|3743|29|16|15|5
94711|10909|8397|51|8|46|3
30624|12449|16042|85|30|15|1 
82635|10029|8397|3|73|36|1 
25866|9244|12809|35|73|45|1 
89380|10184|17290|20|73|18|3
69193|13595|8397|2|73|24|2
38451|8130|5746|24|24|2|3
37538|9240|5746|19|73|3|1 
60139|10336|5746|10|73|11|1 
55533|6827|9415|48|92|49|1 
30732|2237|11889|82|73|36|1 
18064|8121|8397|18|73|2|1 
11804|7017|19305|65|79|18|1 
82308|1631|5172|12|33|18|1 
7517|8147|5529|24|95|37|3
61097|11034|7600|24|73|42|1 
47565|12286|898|67|15|41|4
5676|10100|13453|73|73|15|2
4777|13443|13072|26|55|20|3
22467|11938|5696|13|92|42|1 
73151|8622|8397|83|63|48|1 
27830|13343|4381|36|25|21|1 
28742|7067|6516|58|92|3|1 
2818|11352|12960|73|8|23|1 
11934|13281|8397|48|73|21|1 
26674|12596|8397|40|41|26|1 
41828|13876|6328|69|92|30|4
87966|13533|1552|29|73|33|1 
61569|11066|8397|44|73|17|4
35371|12504|8397|54|19|10|3
5984|10264|6507|55|36|30|3
58359|13449|218|56|84|45|2
55300|7169|3843|17|32|8|1 
49459|10234|10635|61|92|44|5
53662|11018|5746|85|73|15|1 
38870|9294|16103|96|73|19|1 
2625|9119|8397|43|92|24|2
17132|7510|6564|62|73|33|2
58037|9867|13766|37|79|40|3
15632|9585|5062|3|73|11|4
90786|9948|8397|60|92|26|1 
65022|9391|8397|17|42|19|4
34348|6293|12132|72|73|8|1 
25514|11116|8397|3|73|28|1 
92906|12333|25|48|73|18|1 
43065|11147|8397|93|73|20|2
47147|9588|6302|12|73|49|3
73017|8138|16999|16|73|39|1 
57176|8123|5988|4|73|28|1 
42683|9066|17880|19|73|3|1 
41624|6497|16797|83|11|17|1 
1910|9877|17917|35|73|44|1 
96077|10906|14065|92|5|45|2
10965|12189|8397|12|48|36|1 
3128|10863|16719|82|73|33|1 
96246|8904|8397|68|48|25|1 
65873|7761|8397|10|69|45|2
6196|13066|10211|74|73|8|1 
99284|10147|2481|1|73|40|2
15372|8599|4741|85|73|5|2
10185|10408|8397|5|73|2|1 
24782|11880|6018|86|95|18|1 
37922|11692|8397|61|85|42|1 
96665|9833|11225|93|73|49|1 
14462|10374|5746|30|96|2|1 
94635|9432|4222|85|73|15|1 
32330|10353|18289|25|92|27|1 
26687|11825|5746|35|29|34|1 
55098|9594|8397|10|73|7|3
39510|8258|14301|65|73|17|1 
61807|8693|6097|1|73|15|1 
43585|10820|1189|71|16|25|4
51013|6236|8397|33|73|21|1 
58865|14890|4973|81|73|19|5
50666|12558|1475|99|73|25|1 
90218|7495|12905|95|97|17|3
14713|11295|1466|96|97|30|4
96476|7440|17699|85|73|13|4
58119|12045|17880|69|16|46|1 
66653|8194|1530|99|73|42|1 
71912|8055|9402|5|73|40|1 
67699|9648|16273|24|73|48|1 
25098|10269|16839|74|12|26|3
28632|8363|4113|33|85|22|1 
95152|8759|13867|8|22|35|2
14136|11824|12552|96|73|34|1 
60351|10736|5746|76|73|39|1 
15685|7134|12809|70|50|22|2
9606|10273|8397|34|61|17|2
91067|12250|5746|98|90|36|1 
11042|6697|5524|75|41|24|3
3329|7716|8403|46|20|37|1 
2462|8238|16335|6|85|2|5
26896|7642|13320|75|73|20|5
77311|9964|8397|73|73|49|1 
52576|9812|14963|56|73|45|1 
21758|10213|18938|11|63|23|2
47770|9184|8397|97|43|48|1 
67546|10542|8802|14|73|20|3
68246|19247|4139|81|73|26|1 
1922|13253|8397|34|73|32|4
31565|10258|25|70|39|14|5
45290|10385|7495|48|92|42|1 
31691|8247|5746|40|43|22|3
10122|10837|19509|20|16|48|1 
23284|10385|5746|13|63|12|1 
80279|9021|8397|92|95|13|1 
74974|11391|8397|7|73|18|1 
55736|11254|16893|15|78|37|1 
64440|11953|12809|75|50|2|1 
80537|6942|15108|90|73|19|2
1427|8742|181|69|73|18|1 
3771|12495|10971|41|73|26|1 
50329|6278|8397|75|73|31|1 
87827|11021|19306|37|92|34|5
75535|13096|14836|17|73|43|1 
2440|7507|5936|8|73|21|3
82857|10791|8802|14|95|6|1 
62951|9973|13119|100|73|47|1 
32652|7952|18852|73|11|16|1 
56909|13420|8397|66|73|44|1 
25912|9044|11676|49|95|23|1 
73511|7647|4288|75|16|40|2
14673|9308|8397|82|73|4|3
73866|10637|5310|70|73|11|1 
65906|13399|11372|44|31|1|1 
41746|785|17067|35|95|18|2
31208|12558|10871|44|30|6|1 
41876|10267|8397|53|73|20|1 
55854|10199|5482|92|73|13|1 
41187|9462|19640|49|85|27|2
8287|13375|15691|89|75|28|1 
54323|8754|8397|18|97|23|2
50436|7265|8397|55|73|18|1 
89896|9540|6885|53|71|7|1 
27099|7275|8397|76|60|17|3
69667|8914|9278|80|50|29|1 
44426|10342|8397|63|73|50|4
70308|8531|8397|37|73|11|3
85231|13060|16577|29|49|8|2
46909|9492|11679|16|95|38|2
41730|10939|5746|33|73|50|1 
96483|8608|15692|4|73|42|1 
37140|8296|6423|97|73|46|1 
61645|13352|4973|95|73|12|2
73965|13753|8213|39|34|19|1 
13691|8657|8397|42|48|3|1 
12070|10724|8397|8|16|36|1 
16400|19675|19644|36|73|44|1 
54828|7431|17135|31|61|18|4
43105|11690|17436|47|16|44|1 
36042|8228|3611|80|95|2|1 
89843|8898|4973|59|73|46|1 
40059|12896|8397|44|4|1|1 
81408|12568|12935|79|73|23|1 
43208|15864|4973|3|73|36|1 
89152|10694|8802|100|5|23|5
73977|13241|294|48|48|19|2
47245|11450|17880|9|1|13|2
63961|12899|14822|42|20|36|2
10990|6348|16996|71|73|12|1 
7022|7116|5696|61|73|31|1 
72110|16142|8397|27|61|21|1 
45|7815|780|43|81|25|2
30596|9365|5240|97|69|30|2
30863|12416|17162|97|73|47|3
49024|8625|14763|31|73|34|1 
25171|13672|6725|81|86|44|2
69145|10081|12402|26|73|22|2
38433|8888|5696|93|92|39|1 
37018|11246|8397|43|73|20|2
85553|9260|15351|100|73|27|2
18377|7594|8550|23|31|30|1 
80789|8577|5237|92|73|32|3
6214|7465|8397|66|16|26|2
95142|10564|8397|25|83|25|1 
34963|11583|18286|71|38|28|1 
15648|8496|13908|96|85|50|1 
92944|3579|8397|34|20|22|1 
78398|8903|15676|10|73|6|2
53467|7254|8923|61|73|34|1 
62224|7860|8397|53|73|18|1 
14135|12005|8310|24|73|41|1 
34046|11493|1552|71|35|15|1 
80716|9614|540|74|87|4|1 
80674|7106|8397|57|63|24|1 
97134|6622|9218|99|73|44|1 
38004|10930|8397|86|95|7|1 
92482|10726|8397|84|73|45|2
94573|10448|2187|28|95|5|1 
1878|9505|13782|34|73|7|1 
1531|11031|13593|79|73|39|2
33985|10229|14460|33|73|49|1 
26028|9003|3837|43|28|15|1 
86068|9710|5746|72|95|12|2
75623|13439|4620|8|59|30|1 
67545|12698|4795|42|92|15|1 
68224|8903|15606|94|73|26|5
3621|8784|8397|54|73|49|5
3322|11521|18908|81|73|19|1 
59154|6158|6497|33|73|35|1 
66805|13742|883|34|73|34|1 
73885|11671|11810|59|45|5|4
52695|8955|14689|41|73|38|1 
87852|11411|17880|45|16|35|1 
88654|9812|5746|35|73|27|2
25058|11326|16388|34|57|22|2
50944|8368|16022|43|73|47|4
94204|8836|8397|85|95|21|1 
78006|9139|15075|77|73|30|1 
27253|8008|5746|88|12|46|1 
39092|7201|17313|69|35|36|1 
27988|10149|13815|24|73|28|1 
61174|9392|8397|24|73|17|1 
30957|12268|16866|14|4|29|1 
81189|12190|7572|87|41|28|1 
4543|9411|1322|34|73|35|1 
74388|13780|8539|5|73|34|1 
1996|9843|3541|54|73|37|1 
80373|11769|5746|52|73|14|1 
42487|19662|3474|69|73|27|5
98945|13052|10077|92|32|36|2
58581|8336|6169|66|97|15|1 
46143|7453|3160|45|16|29|5
79165|13216|8397|27|43|24|3
38643|6956|8397|53|48|37|1 
46426|10456|1552|79|73|5|1 
67965|10749|6981|39|73|8|2
79871|10518|6061|48|53|24|1 
22824|7303|1887|88|73|38|4
74423|9135|1990|28|8|34|1 
30036|7704|16868|93|97|15|1 
51121|9211|2112|13|73|50|2
27968|11176|8397|48|92|36|1 
25494|13895|8397|86|73|49|1 
4762|10972|17135|4|30|50|1 
44357|10397|12516|81|41|45|1 
53384|10906|11634|91|95|30|1 
93649|8514|8397|11|73|22|1 
99277|9094|12476|38|54|14|2
51285|9147|8397|39|73|12|1 
82695|11865|5746|69|73|30|1 
20260|10220|6804|72|95|4|3
67718|11400|5746|76|73|14|1 
99036|6404|9589|32|37|15|2
88027|9492|6550|78|73|7|1 
30870|10482|16868|84|16|13|1 
99162|9299|5746|93|92|34|5
88521|11255|8397|14|73|28|1 
84770|9867|8397|69|34|13|4
64378|11405|8397|64|73|49|1 
61372|9836|5903|16|97|4|1 
2734|8221|13587|39|29|1|1 
96834|10589|14385|71|73|8|4
18323|11154|4888|80|73|32|3
53241|9426|16897|22|73|31|1 
33920|10460|14868|37|70|1|1 
12268|10095|5936|98|73|5|3
84947|9143|262|28|49|37|1 
18205|10203|7188|19|73|32|1 
28715|1826|1328|41|73|28|2
72584|8935|14837|72|73|49|2
49733|11942|17476|5|88|19|2
97615|11795|11147|12|73|50|1 
56075|7453|7475|75|85|17|2
92232|2831|7159|56|73|27|1 
59384|10084|5732|26|73|48|2
29060|8373|265|48|73|18|1 
28395|13714|9930|11|53|23|1 
55815|6350|13162|69|73|29|5
57403|6058|8397|30|73|35|4
60289|8834|2955|14|73|1|1 
10257|10336|14960|18|95|25|4
54904|11513|13316|4|66|1|1 
90710|13721|8397|68|73|13|1 
54007|13767|8397|93|22|41|4
78433|8472|8019|5|73|7|3
97451|9988|4973|12|73|46|1 
53431|12105|8033|11|92|19|1 
